time,bid_price_min,bid_price_q1,bid_price_median,bid_price_q3,bid_price_max,bid_price_mean,bid_price_std,ask_price_min,ask_price_q1,ask_price_median,ask_price_q3,ask_price_max,ask_price_mean,ask_price_std,bid_vol_price_sum,bid_vol_price_min,bid_vol_price_q1,bid_vol_price_median,bid_vol_price_q3,bid_vol_price_max,bid_vol_price_mean,bid_vol_price_std,ask_vol_price_sum,ask_vol_price_min,ask_vol_price_q1,ask_vol_price_median,ask_vol_price_q3,ask_vol_price_max,ask_vol_price_mean,ask_vol_price_std,spread_min,spread_btwn_means,spread_btwn_medians,spread_btwn_vol_sums,spread_btwn_vol_means,spread_btwn_vol_medians
0.331887,0.01,1688.075,2402.03,3040.97,3463.49,2245.326173173173,924.101596359564,3463.72,3623.51,4101.0,5801.635,33333333.33,36415.06560371517,711155.6345975198,58321689.6188824,0.0009416,27.6244481865,109.28536349395,992.000577019625,2813482.9818,5838.0069688570975,54119.86456527285,477802651.854741,0.7941946752,127.6536777194,1794.87,7887.065,86006715.38140693,113789.62892468231,1687009.351787575,0.2300000000000182,34169.73943054199,1698.9700000000005,419480962.2358586,107951.62195582522,1685.58463650605
0.355759,0.01,1688.075,2402.03,3040.97,3463.49,2245.326173173173,924.101596359564,3463.72,3623.51,4101.0,5801.635,33333333.33,36415.06560371517,711155.6345975198,58321689.6188824,0.0009416,27.6244481865,109.28536349395,992.000577019625,2813482.9818,5838.0069688570975,54119.86456527285,477802759.7360715,0.7941946752,127.6536777194,1794.87,7887.065,86006715.38140693,113789.65461683056,1687009.3500600175,0.2300000000000182,34169.73943054199,1698.9700000000005,419481070.1171891,107951.64764797348,1685.58463650605
0.427241,0.01,1688.075,2402.03,3040.97,3463.49,2245.326173173173,924.101596359564,3463.72,3623.51,4101.0,5801.635,33333333.33,36415.06560371517,711155.6345975198,58321689.6188824,0.0009416,27.6244481865,109.28536349395,992.000577019625,2813482.9818,5838.0069688570975,54119.86456527285,477802759.7360715,0.7941946752,127.6536777194,1794.87,7887.065,86006715.38140693,113789.65461683056,1687009.3500600175,0.2300000000000182,34169.73943054199,1698.9700000000005,419481070.1171891,107951.64764797348,1685.58463650605
0.453948,0.01,1688.075,2402.03,3040.97,3463.49,2245.3244374374376,924.099332786078,3463.72,3623.51,4101.0,5801.635,33333333.33,36415.06557989997,711155.6345986231,58321684.41900104,0.0009416,27.6244481865,109.28536349395,992.000577019625,2813482.9818,5838.006448348452,54119.86461146431,477802759.72741,0.7941946752,127.6536777194,1794.87,7887.065,86006715.38140693,113789.6546147678,1687009.3500601558,0.2300000000000182,34169.74114246253,1698.9700000000005,419481075.308409,107951.64816641936,1685.58463650605
0.560403,0.01,1688.075,2402.03,3040.97,3463.49,2245.3244374374376,924.099332786078,3463.72,3623.51,4101.0,5801.635,33333333.33,36415.06557989997,711155.6345986231,58321684.41900104,0.0009416,27.6244481865,109.28536349395,992.000577019625,2813482.9818,5838.006448348452,54119.86461146431,477802759.72741,0.7941946752,127.6536777194,1794.87,7887.065,86006715.38140693,113789.6546147678,1687009.3500601558,0.2300000000000182,34169.74114246253,1698.9700000000005,419481075.308409,107951.64816641936,1685.58463650605
0.563397,0.01,1688.15,2402.06,3041.14,3463.49,2245.44807426684,924.1356703748472,3463.72,3623.51,4101.0,5801.635,33333333.33,36415.06557989997,711155.6345986231,58321689.603845045,0.0009416,27.629896373,109.285363742,992.00038269425,2813482.9818,5837.4226407611895,54117.186185691615,477802651.8460795,0.7941946752,127.6536777194,1794.87,7887.065,86006715.38140693,113789.62892261957,1687009.3517877138,0.2300000000000182,34169.617505633134,1698.94,419480962.24223447,107952.20628185838,1685.5846362579998
0.565605,0.01,1688.15,2402.06,3041.14,3463.49,2245.44807426684,924.1356703748472,3463.72,3623.51,4101.0,5801.635,33333333.33,36415.06557989997,711155.6345986231,58321689.603845045,0.0009416,27.629896373,109.285363742,992.00038269425,2813482.9818,5837.4226407611895,54117.186185691615,477802651.8460795,0.7941946752,127.6536777194,1794.87,7887.065,86006715.38140693,113789.62892261957,1687009.3517877138,0.2300000000000182,34169.617505633134,1698.94,419480962.24223447,107952.20628185838,1685.5846362579998
0.679657,0.01,1688.15,2402.06,3041.14,3463.49,2245.44807426684,924.1356703748472,3463.72,3623.51,4101.0,5801.635,33333333.33,36415.06557989997,711155.6345986231,58321689.603845045,0.0009416,27.629896373,109.285363742,992.00038269425,2813482.9818,5837.4226407611895,54117.186185691615,477802651.8460795,0.7941946752,127.6536777194,1794.87,7887.065,86006715.38140693,113789.62892261957,1687009.3517877138,0.2300000000000182,34169.617505633134,1698.94,419480962.24223447,107952.20628185838,1685.5846362579998
0.69385,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600803285256,923.9051924969424,3463.65,3622.76,4100.76,5801.27,33333333.33,36399.37373482504,710986.6955380746,58313085.78923403,0.0009416,27.493425,109.28536297099998,991.999991230625,2813482.9818,5840.65362472296,54136.012648882206,477800676.6921691,0.7941946752,128.0244,1790.285,7840.654631177701,86006715.38140693,113734.98612048777,1686609.586819696,0.2300000000000182,34154.77293153979,1700.005,419487590.902935,107894.3324957648,1680.999637029
0.744889,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600803285256,923.9051924969424,3463.65,3623.3075,4100.88,5801.4525,33333333.33,36407.219685714284,711071.14992917,58313085.78923403,0.0009416,27.493425,109.28536297099998,991.999991230625,2813482.9818,5840.65362472296,54136.012648882206,477801799.0475617,0.7941946752,128.447025,1792.5775,7850.733473383276,86006715.38140693,113762.33310656228,1686809.4306981151,0.2300000000000182,34162.61888242903,1700.125,419488713.2583276,107921.67948183932,1683.2921370289998
0.783631,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600803285256,923.9051924969424,3463.65,3623.3075,4100.88,5801.4525,33333333.33,36407.219685714284,711071.14992917,58313085.78923403,0.0009416,27.493425,109.28536297099998,991.999991230625,2813482.9818,5840.65362472296,54136.012648882206,477801799.0475617,0.7941946752,128.447025,1792.5775,7850.733473383276,86006715.38140693,113762.33310656228,1686809.4306981151,0.2300000000000182,34162.61888242903,1700.125,419488713.2583276,107921.67948183932,1683.2921370289998
0.842801,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600803285256,923.9051924969424,3463.65,3623.3075,4100.88,5801.4525,33333333.33,36407.219685714284,711071.14992917,58313085.78923403,0.0009416,27.493425,109.28536297099998,991.999991230625,2813482.9818,5840.65362472296,54136.012648882206,477801799.0475617,0.7941946752,128.447025,1792.5775,7850.733473383276,86006715.38140693,113762.33310656228,1686809.4306981151,0.2300000000000182,34162.61888242903,1700.125,419488713.2583276,107921.67948183932,1683.2921370289998
0.91331,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600775240385,923.9051579432266,3463.64,3622.76,4100.76,5801.27,33333333.33,36399.37697691025,710986.6953879574,58305501.40920679,0.0009416,27.493425,109.28536297099998,991.99998566625,2813482.9818,5839.893971274718,54136.65979705784,477805972.9338184,0.7941946752,127.2829554388,1794.87,7880.97,86006715.38140693,113736.24683023526,1686609.503762417,0.2199999999997999,34154.77620166987,1700.005,419500471.52461153,107896.35285896054,1685.584637029
0.921425,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600775240385,923.9051579432266,3463.64,3622.76,4100.76,5801.27,33333333.33,36399.37697691025,710986.6953879574,58305501.40920679,0.0009416,27.493425,109.28536297099998,991.99998566625,2813482.9818,5839.893971274718,54136.65979705784,477805972.9338184,0.7941946752,127.2829554388,1794.87,7880.97,86006715.38140693,113736.24683023526,1686609.503762417,0.2199999999997999,34154.77620166987,1700.005,419500471.52461153,107896.35285896054,1685.584637029
0.97454,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600775240385,923.9051579432266,3463.64,3622.76,4100.76,5801.27,33333333.33,36399.37697691025,710986.6953879574,58305501.40920679,0.0009416,27.493425,109.28536297099998,991.99998566625,2813482.9818,5839.893971274718,54136.65979705784,477805972.9338184,0.7941946752,127.2829554388,1794.87,7880.97,86006715.38140693,113736.24683023526,1686609.503762417,0.2199999999997999,34154.77620166987,1700.005,419500471.52461153,107896.35285896054,1685.584637029
0.995935,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600752203526,923.9051275590546,3463.64,3623.3075,4100.88,5801.4525,33333333.33,36407.21876666666,711071.1499717401,58304514.46979758,0.0009416,27.493425,109.28536297099998,991.99998566625,2813482.9818,5839.795119170431,54136.64753175552,477805863.1351025,0.7941946752,127.8390388597,1795.3649999999998,7884.0175,86006715.38140693,113763.30074645298,1686809.3672415128,0.2199999999997999,34162.61801446313,1700.125,419501348.6653049,107923.50562728256,1686.0796370289995
1.065333,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600752203526,923.9051275590546,3463.64,3623.3075,4100.88,5801.4525,33333333.33,36407.21876666666,711071.1499717401,58304514.46979758,0.0009416,27.493425,109.28536297099998,991.99998566625,2813482.9818,5839.795119170431,54136.64753175552,477805863.1351025,0.7941946752,127.8390388597,1795.3649999999998,7884.0175,86006715.38140693,113763.30074645298,1686809.3672415128,0.2199999999997999,34162.61801446313,1700.125,419501348.6653049,107923.50562728256,1686.0796370289995
1.167173,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600752203526,923.9051275590546,3463.64,3623.3075,4100.88,5801.4525,33333333.33,36407.21876666666,711071.1499717401,58304514.46979758,0.0009416,27.493425,109.28536297099998,991.99998566625,2813482.9818,5839.795119170431,54136.64753175552,477805863.1351025,0.7941946752,127.8390388597,1795.3649999999998,7884.0175,86006715.38140693,113763.30074645298,1686809.3672415128,0.2199999999997999,34162.61801446313,1700.125,419501348.6653049,107923.50562728256,1686.0796370289995
1.210986,0.01,1687.2325,2400.755,3040.0525,3463.42,2244.600752203526,923.9051275590546,3463.64,3623.3075,4100.88,5801.4525,33333333.33,36407.21876666666,711071.1499717401,58304514.46979758,0.0009416,27.493425,109.28536297099998,991.99998566625,2813482.9818,5839.795119170431,54136.64753175552,477805863.1351025,0.7941946752,127.8390388597,1795.3649999999998,7884.0175,86006715.38140693,113763.30074645298,1686809.3672415128,0.2199999999997999,34162.61801446313,1700.125,419501348.6653049,107923.50562728256,1686.0796370289995
1.308761,0.01,1684.2725,2399.185,3039.1575000000003,3463.22,2243.3834108682577,923.567403446581,3463.44,3624.0225,4102.14,5803.99,33333333.33,36438.60871782649,711409.2701893039,58252121.05175121,0.0009416,27.448508640975,109.2853625286,989.9994553560748,2813482.9818,5840.397137733227,54168.3571239817,477817043.11364895,0.7941946752,128.447025,1799.5023026007502,7884.0175,86006715.38140693,113874.41446941107,1687609.3669780074,0.2200000000002546,34195.22530695824,1702.9550000000004,419564922.06189775,108034.01733167788,1690.2169400721502
1.330122,0.01,1684.2725,2399.185,3039.1575000000003,3463.22,2243.3834108682577,923.567403446581,3463.44,3624.0225,4102.14,5803.99,33333333.33,36438.60871782649,711409.2701893039,58252121.05175121,0.0009416,27.448508640975,109.2853625286,989.9994553560748,2813482.9818,5840.397137733227,54168.3571239817,477817043.11364895,0.7941946752,128.447025,1799.5023026007502,7884.0175,86006715.38140693,113874.41446941107,1687609.3669780074,0.2200000000002546,34195.22530695824,1702.9550000000004,419564922.06189775,108034.01733167788,1690.2169400721502
1.488117,0.01,1684.515,2399.23,3039.25,3463.24,2243.4994897243105,923.5938113749656,3463.49,3624.0225,4102.14,5803.99,33333333.33,36438.6083841754,711409.2702047675,58265993.04602876,0.0009416,27.45700576065,109.2853625562,989.999974591,2813482.9818,5841.202310378823,54165.68597665586,477818392.551846,0.7941946752,128.447025,1797.8850000000002,7894.7425,86006715.38140693,113874.73607050668,1687609.348257731,0.25,34195.10889445109,1702.9100000000003,419552399.5058173,108033.53376012786,1688.5996374438002
1.5212560000000002,0.01,1684.515,2399.23,3039.25,3463.24,2243.4994897243105,923.5938113749656,3463.49,3624.0225,4102.14,5803.99,33333333.33,36438.6083841754,711409.2702047675,58265993.04602876,0.0009416,27.45700576065,109.2853625562,989.999974591,2813482.9818,5841.202310378823,54165.68597665586,477818392.551846,0.7941946752,128.447025,1797.8850000000002,7894.7425,86006715.38140693,113874.73607050668,1687609.348257731,0.25,34195.10889445109,1702.9100000000003,419552399.5058173,108033.53376012786,1688.5996374438002
1.633076,0.01,1685.955,2400.0,3039.4700000000003,3463.29,2243.9989768513883,923.7450334795578,3463.5,3623.3075,4100.88,5801.4525,33333333.33,36407.20893095238,711071.1504270426,58287770.06435324,0.0009416,27.45700576065,109.2853626366,990.00494548725,2813482.9818,5841.043197149338,54154.91004911463,477822668.3133596,0.7941946752,128.447025,1797.8850000000002,7850.733473383276,86006715.38140693,113767.30197937132,1686809.1195773378,0.2100000000000363,34163.20995410099,1700.88,419534898.24900633,107926.25878222198,1688.5996373634002
1.751186,0.01,1684.7575,2399.58,3039.31,3463.19,2243.631874498797,923.6412865497628,3463.59,3623.6475,4101.38,5801.8175,33333333.33,36422.90375178657,711240.1499194223,58232588.55342365,0.0009416,27.493425,109.2853626857,991.9853220321,2813482.9818,5837.268299260591,54161.001282096615,477793381.287896,0.7941946752,128.6159267904,1797.8850000000002,7829.990973383276,86006715.38140693,113814.5262715331,1687209.4715907918,0.4000000000000909,34179.27187728778,1701.8000000000002,419560792.73447233,107977.25797227252,1688.5996373143005
1.84038,0.01,1684.7575,2399.58,3039.31,3463.19,2243.631874498797,923.6412865497628,3463.59,3623.6475,4101.38,5801.8175,33333333.33,36422.90375178657,711240.1499194223,58232588.55342365,0.0009416,27.493425,109.2853626857,991.9853220321,2813482.9818,5837.268299260591,54161.001282096615,477793381.287896,0.7941946752,128.6159267904,1797.8850000000002,7829.990973383276,86006715.38140693,113814.5262715331,1687209.4715907918,0.4000000000000909,34179.27187728778,1701.8000000000002,419560792.73447233,107977.25797227252,1688.5996373143005
1.852398,0.01,1686.4325,2400.03,3039.565,3463.21,2244.109801603206,923.7647175627504,3463.58,3623.3075,4100.88,5801.4525,33333333.33,36407.20884047619,711071.150431234,58234692.52907325,0.0009416,27.493425,109.2853628294,990.502532303625,2813482.9818,5835.139531971268,54150.2709848886,477793979.59255,0.7941946752,128.6719803712,1796.3125,7808.6636577944255,86006715.38140693,113760.47133155951,1686809.5251880735,0.3699999999998908,34163.099038872984,1700.8500000000004,419559287.0634768,107925.33179958824,1687.0271371706
1.887667,0.01,1685.955,2400.0,3039.4700000000003,3463.21,2243.9878735344223,923.7306966358829,3463.58,3623.3075,4100.88,5801.4525,33333333.33,36407.20884047619,711071.150431234,58221178.8825132,0.0009416,27.48695,109.2853627348,990.00494548725,2813482.9818,5834.370065388635,54152.92957028025,477793979.59255,0.7941946752,128.6719803712,1796.3125,7808.6636577944255,86006715.38140693,113760.47133155951,1686809.5251880735,0.3699999999998908,34163.220966941764,1700.88,419572800.7100368,107926.10126617088,1687.0271372652
1.894742,0.01,1685.955,2400.0,3039.4700000000003,3463.21,2243.9878735344223,923.7306966358829,3463.58,3623.3075,4100.88,5801.4525,33333333.33,36407.20884047619,711071.150431234,58221178.8825132,0.0009416,27.48695,109.2853627348,990.00494548725,2813482.9818,5834.370065388635,54152.92957028025,477793979.59255,0.7941946752,128.6719803712,1796.3125,7808.6636577944255,86006715.38140693,113760.47133155951,1686809.5251880735,0.3699999999998908,34163.220966941764,1700.88,419572800.7100368,107926.10126617088,1687.0271372652
2.025129,0.01,1685.955,2400.0,3039.4700000000003,3463.21,2243.9878735344223,923.7306966358829,3463.58,3623.3075,4100.88,5801.4525,33333333.33,36407.20884047619,711071.150431234,58221178.8825132,0.0009416,27.48695,109.2853627348,990.00494548725,2813482.9818,5834.370065388635,54152.92957028025,477793981.5098824,0.7941946752,128.6719803712,1796.3125,7808.6636577944255,86006715.38140693,113760.47178806724,1686809.52515864,0.3699999999998908,34163.220966941764,1700.88,419572802.6273692,107926.1017226786,1687.0271372652
2.029937,0.01,1685.955,2400.0,3039.4700000000003,3463.21,2243.9878735344223,923.7306966358829,3463.58,3623.3075,4100.88,5801.4525,33333333.33,36407.20884047619,711071.150431234,58221178.8825132,0.0009416,27.48695,109.2853627348,990.00494548725,2813482.9818,5834.370065388635,54152.92957028025,477793981.5098824,0.7941946752,128.6719803712,1796.3125,7808.6636577944255,86006715.38140693,113760.47178806724,1686809.52515864,0.3699999999998908,34163.220966941764,1700.88,419572802.6273692,107926.1017226786,1687.0271372652
2.095348,0.01,1687.0175,2400.285,3039.865,3463.21,2244.348523342015,923.8260790475416,3463.55,3622.76,4100.76,5801.27,33333333.33,36399.36222566055,710986.6960708622,58222378.72893377,0.0009416,27.5244457788,109.28536297099998,989.99998890425,2813482.9818,5832.736799131814,54144.8733846988,477795914.0782758,0.7941946752,128.94308465999998,1794.87,7798.0,86006715.38140693,113733.85243472406,1686609.6419797845,0.3400000000001455,34155.01370231854,1700.4750000000004,419573535.3493421,107901.11563559224,1685.584637029
2.144142,0.01,1687.0175,2400.285,3039.865,3463.21,2244.348523342015,923.8260790475416,3463.55,3622.76,4100.76,5801.27,33333333.33,36399.36222566055,710986.6960708622,58222378.72893377,0.0009416,27.5244457788,109.28536297099998,989.99998890425,2813482.9818,5832.736799131814,54144.8733846988,477795914.0782758,0.7941946752,128.94308465999998,1794.87,7798.0,86006715.38140693,113733.85243472406,1686609.6419797845,0.3400000000001455,34155.01370231854,1700.4750000000004,419573535.3493421,107901.11563559224,1685.584637029
2.183791,0.01,1687.125,2400.51,3039.9700000000003,3463.21,2244.470427727136,923.8600937536264,3463.56,3623.6475,4101.38,5801.8175,33333333.33,36422.89895664603,711240.1501415813,58236625.21285405,0.0009416,27.5489915576,109.285363018,990.00494548725,2813482.9818,5833.579606616653,54142.22694293491,477789608.4216807,0.7941946752,128.76077653619998,1795.3649999999998,7829.990973383276,86006715.38140693,113813.62754208688,1687209.5400350268,0.349999999999909,34178.42852891889,1700.87,419552983.20882666,107980.04793547024,1686.0796369819998
2.286158,0.01,1687.125,2400.51,3039.9700000000003,3463.21,2244.470427727136,923.8600937536264,3463.56,3623.6475,4101.38,5801.8175,33333333.33,36422.89895664603,711240.1501415813,58236625.21285405,0.0009416,27.5489915576,109.285363018,990.00494548725,2813482.9818,5833.579606616653,54142.22694293491,477789608.4216807,0.7941946752,128.76077653619998,1795.3649999999998,7829.990973383276,86006715.38140693,113813.62754208688,1687209.5400350268,0.349999999999909,34178.42852891889,1700.87,419552983.20882666,107980.04793547024,1686.0796369819998
2.31618,0.01,1687.34,2401.0,3040.21,3463.25,2244.714322483725,923.9282606761514,3463.56,3623.51,4101.0,5801.635,33333333.33,36415.05307692308,711155.635177541,58296598.24115303,0.0009416,27.4999,109.285363018,990.0098978715,2813482.9818,5838.417450290739,54139.88800992418,477795016.7226338,0.7941946752,127.6536777194,1796.765,7819.327315588851,86006715.38140693,113787.81060315168,1687009.4517258992,0.3099999999999454,34170.33875443935,1700.0,419498418.4814808,107949.39315286092,1687.479636982
2.401164,0.01,1687.2325,2400.755,3040.0525,3463.25,2244.597357772436,923.9006003527228,3463.56,3623.51,4101.0,5801.635,33333333.33,36415.06536318171,711155.6346087073,58285765.419117086,0.0009416,27.6137707788,109.285363213,991.9853220321,2813482.9818,5837.917209446823,54142.40326545891,477795024.0767177,0.7941946752,127.6536777194,1796.765,7819.327315588851,86006715.38140693,113787.81235454102,1687009.4517176074,0.3099999999999454,34170.468005409275,1700.245,419509258.65760064,107949.8951450942,1687.479636787
2.428889,0.01,1687.2325,2400.755,3040.0525,3463.25,2244.597357772436,923.9006003527228,3463.56,3623.51,4101.0,5801.635,33333333.33,36415.06536318171,711155.6346087073,58285765.419117086,0.0009416,27.6137707788,109.285363213,991.9853220321,2813482.9818,5837.917209446823,54142.40326545891,477795024.0767177,0.7941946752,127.6536777194,1796.765,7819.327315588851,86006715.38140693,113787.81235454102,1687009.4517176074,0.3099999999999454,34170.468005409275,1700.245,419509258.65760064,107949.8951450942,1687.479636787
2.498376,0.01,1687.34,2401.0,3040.21,3463.27,2244.7196685027543,923.9351656365126,3463.56,3624.0,4101.76,5802.0,33333333.33,36430.76840362164,711324.6943258597,58285949.10221397,0.0009416,27.5980831152,109.2853632,990.0098978715,2813482.9818,5837.350936626336,54139.97116975837,477792900.2709307,0.7941946752,128.0244,1799.9996052015,7840.654631177701,86006715.38140693,113841.52972859915,1687409.5545051747,0.2899999999999636,34186.048735118886,1700.7600000000002,419506951.1687167,108004.17879197284,1690.7142420015002
2.595167,0.01,1687.125,2400.51,3039.9700000000003,3463.27,2244.47037363518,923.860023312134,3463.56,3624.0225,4102.14,5803.99,33333333.33,36438.61998808389,711409.2696673417,58262969.40775567,0.0009416,27.5489915576,109.285363018,990.00494548725,2813482.9818,5836.218512246385,54145.06024942984,477791854.49946,0.7941946752,127.8390388597,1800.2498026007502,7850.733473383276,86006715.38140693,113868.4114631697,1687609.717545455,0.2899999999999636,34194.14961444871,1701.63,419528885.0917044,108032.19295092332,1690.9644395827502
2.705842,0.01,1687.125,2400.51,3039.9700000000003,3463.27,2244.47037363518,923.860023312134,3463.56,3624.0225,4102.14,5803.99,33333333.33,36438.61998808389,711409.2696673417,58262969.40775567,0.0009416,27.5489915576,109.285363018,990.00494548725,2813482.9818,5836.218512246385,54145.06024942984,477791854.49946,0.7941946752,127.8390388597,1800.2498026007502,7850.733473383276,86006715.38140693,113868.4114631697,1687609.717545455,0.2899999999999636,34194.14961444871,1701.63,419528885.0917044,108032.19295092332,1690.9644395827502
2.778504,0.01,1687.125,2400.51,3039.9700000000003,3463.27,2244.47037363518,923.860023312134,3463.56,3624.0225,4102.14,5803.99,33333333.33,36438.61998808389,711409.2696673417,58262969.40775567,0.0009416,27.5489915576,109.285363018,990.00494548725,2813482.9818,5836.218512246385,54145.06024942984,477791854.49946,0.7941946752,127.8390388597,1800.2498026007502,7850.733473383276,86006715.38140693,113868.4114631697,1687609.717545455,0.2899999999999636,34194.14961444871,1701.63,419528885.0917044,108032.19295092332,1690.9644395827502
