update_id,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,transaction_time,event_time
3319369438487,27994.80000000,10.22700000,27994.90000000,1.63700000,1696204809833,1696204810205
3319369438827,27994.80000000,10.30000000,27994.90000000,1.63700000,1696204809836,1696204810207
3319369438923,27994.80000000,10.37700000,27994.90000000,1.63700000,1696204809836,1696204810207
3319369438966,27994.80000000,10.37700000,27994.90000000,2.24000000,1696204809837,1696204810207
3319369439080,27994.80000000,10.73700000,27994.90000000,2.24000000,1696204809838,1696204810208
3319369439184,27994.80000000,11.09400000,27994.90000000,2.24000000,1696204809839,1696204810209
3319369439188,27994.80000000,11.45400000,27994.90000000,2.24000000,1696204809839,1696204810209
3319369439507,27994.80000000,11.43700000,27994.90000000,2.24000000,1696204809842,1696204810209
3319369439652,27994.80000000,11.43700000,27994.90000000,1.63700000,1696204809843,1696204810209
3319369439915,27994.80000000,11.45500000,27994.90000000,1.63700000,1696204809845,1696204810211
3319369439917,27994.80000000,11.47300000,27994.90000000,1.63700000,1696204809845,1696204810211
3319369440240,27994.80000000,11.83300000,27994.90000000,1.63700000,1696204809848,1696204810212
3319369440424,27994.80000000,11.92300000,27994.90000000,1.63700000,1696204809850,1696204810213
3319369440614,27994.80000000,11.94100000,27994.90000000,1.63700000,1696204809852,1696204810215
3319369441508,27994.80000000,12.02500000,27994.90000000,1.63700000,1696204809865,1696204810218
3319369441556,27994.80000000,11.84600000,27994.90000000,1.63700000,1696204809865,1696204810218
3319369442027,27994.80000000,11.93000000,27994.90000000,1.63700000,1696204809873,1696204810219
3319369442111,27994.80000000,12.01300000,27994.90000000,1.63700000,1696204809873,1696204810219
3319369442128,27994.80000000,12.08600000,27994.90000000,1.63700000,1696204809873,1696204810219
3319369442171,27994.80000000,12.06800000,27994.90000000,1.63700000,1696204809874,1696204810219
3319369442172,27994.80000000,12.05000000,27994.90000000,1.63700000,1696204809874,1696204810219
3319369442173,27994.80000000,12.03200000,27994.90000000,1.63700000,1696204809874,1696204810219
3319369442205,27994.80000000,12.11500000,27994.90000000,1.63700000,1696204809874,1696204810219
3319369442740,27994.80000000,12.11500000,27994.90000000,1.53700000,1696204809880,1696204810220
3319369443400,27994.80000000,12.11500000,27994.90000000,1.56100000,1696204809888,1696204810222
3319369443495,27994.80000000,12.11500000,27994.90000000,1.37500000,1696204809889,1696204810223
3319369444073,27994.80000000,12.47500000,27994.90000000,1.37500000,1696204809894,1696204810225
3319369445459,27994.80000000,12.65400000,27994.90000000,1.37500000,1696204809907,1696204810235
3319369445939,27994.80000000,12.65000000,27994.90000000,1.37500000,1696204809911,1696204810236
3319369446047,27994.80000000,12.65000000,27994.90000000,1.36500000,1696204809913,1696204810236
3319369446991,27994.80000000,12.65000000,27994.90000000,2.06300000,1696204809921,1696204810237
3319369447772,27994.80000000,12.65500000,27994.90000000,2.06300000,1696204809933,1696204810239
3319369448787,27994.80000000,12.66400000,27994.90000000,2.06300000,1696204809946,1696204810243
3319369449565,27994.80000000,13.24700000,27994.90000000,2.06300000,1696204809956,1696204810246
3319369450234,27994.80000000,13.60700000,27994.90000000,2.06300000,1696204809966,1696204810249
3319369450365,27994.80000000,13.59600000,27994.90000000,2.06300000,1696204809967,1696204810251
3319369450518,27994.80000000,13.41700000,27994.90000000,2.06300000,1696204809969,1696204810251
3319369450857,27994.80000000,13.49500000,27994.90000000,2.06300000,1696204809972,1696204810251
3319369451193,27994.80000000,13.51300000,27994.90000000,2.06300000,1696204809976,1696204810254
3319369451195,27994.80000000,13.53100000,27994.90000000,2.06300000,1696204809976,1696204810254
3319369451302,27994.80000000,13.53100000,27994.90000000,2.07300000,1696204809977,1696204810254
3319369451410,27994.80000000,13.53100000,27994.90000000,2.04300000,1696204809979,1696204810254
3319369451737,27994.80000000,13.53100000,27994.90000000,1.34500000,1696204809982,1696204810255
3319369452022,27994.80000000,13.53100000,27994.90000000,1.35500000,1696204809986,1696204810255
3319369452216,27994.80000000,13.53100000,27994.90000000,1.35700000,1696204809988,1696204810256
3319369452459,27994.80000000,13.53100000,27994.90000000,1.29900000,1696204809990,1696204810256
3319369452512,27994.80000000,13.54900000,27994.90000000,1.29900000,1696204809992,1696204810256
3319369452669,27994.80000000,13.54900000,27994.90000000,1.60600000,1696204809994,1696204810257
3319369452692,27994.80000000,13.54900000,27994.90000000,1.58200000,1696204809994,1696204810257
3319369453304,27994.80000000,13.54900000,27994.90000000,1.52800000,1696204810003,1696204810260
3319369453850,27994.80000000,13.54900000,27994.90000000,1.59200000,1696204810008,1696204810266
3319369453878,27994.80000000,13.54900000,27994.90000000,1.59100000,1696204810009,1696204810266
3319369454425,27994.80000000,13.54900000,27994.90000000,1.65500000,1696204810014,1696204810267
3319369454486,27994.80000000,13.62200000,27994.90000000,1.65500000,1696204810014,1696204810267
3319369454553,27994.80000000,13.70100000,27994.90000000,1.65500000,1696204810015,1696204810267
3319369454726,27994.80000000,13.75800000,27994.90000000,1.65500000,1696204810016,1696204810268
3319369456365,27993.90000000,0.96600000,27994.00000000,6.56900000,1696204810026,1696204810272
3319369457703,27993.90000000,0.96600000,27994.00000000,6.81900000,1696204810033,1696204810277
3319369458085,27993.90000000,0.00100000,27994.00000000,6.81900000,1696204810034,1696204810278
3319369458125,27993.90000000,0.00100000,27994.00000000,6.75800000,1696204810034,1696204810278
3319369458187,27993.90000000,0.00100000,27994.00000000,4.18200000,1696204810035,1696204810279
3319369458354,27993.90000000,0.00100000,27994.00000000,4.49800000,1696204810035,1696204810279
3319369458389,27993.90000000,0.00100000,27994.00000000,4.51800000,1696204810035,1696204810279
3319369458553,27993.90000000,0.00100000,27994.00000000,5.16800000,1696204810036,1696204810282
3319369458690,27993.80000000,0.02100000,27994.00000000,5.16800000,1696204810037,1696204810282
3319369458751,27993.80000000,0.02100000,27994.00000000,6.44900000,1696204810037,1696204810282
3319369458880,27993.80000000,0.02100000,27994.00000000,6.71400000,1696204810037,1696204810282
3319369458957,27993.80000000,0.02100000,27994.00000000,6.71800000,1696204810038,1696204810284
3319369459014,27993.80000000,0.03900000,27994.00000000,6.71800000,1696204810038,1696204810284
3319369459022,27993.80000000,0.03900000,27994.00000000,6.72200000,1696204810038,1696204810284
3319369459070,27993.80000000,0.03900000,27993.90000000,0.99000000,1696204810038,1696204810284
3319369459227,27993.80000000,0.03900000,27993.90000000,1.28700000,1696204810039,1696204810284
3319369459342,27993.80000000,0.03900000,27993.90000000,1.93700000,1696204810039,1696204810284
3319369459548,27993.80000000,0.03900000,27993.90000000,1.93900000,1696204810040,1696204810286
3319369459655,27993.80000000,0.03900000,27993.90000000,2.51700000,1696204810040,1696204810286
3319369460498,27993.80000000,0.03900000,27993.90000000,3.99300000,1696204810043,1696204810287
3319369460508,27993.80000000,0.03900000,27993.90000000,3.41500000,1696204810044,1696204810287
3319369460635,27993.80000000,0.03900000,27993.90000000,3.66500000,1696204810044,1696204810287
3319369460772,27993.80000000,0.03900000,27993.90000000,3.86000000,1696204810044,1696204810288
3319369460883,27993.80000000,0.03900000,27993.90000000,4.48000000,1696204810045,1696204810288
3319369461139,27993.80000000,0.03900000,27993.90000000,4.49000000,1696204810046,1696204810289
3319369461236,27993.80000000,0.03900000,27993.90000000,4.49100000,1696204810046,1696204810289
3319369461237,27993.80000000,0.03900000,27993.90000000,12.49300000,1696204810046,1696204810289
3319369461251,27993.80000000,0.03900000,27993.90000000,12.49500000,1696204810046,1696204810289
3319369461420,27993.80000000,0.03900000,27993.90000000,13.73600000,1696204810047,1696204810291
3319369461471,27993.80000000,0.03900000,27993.90000000,13.74000000,1696204810047,1696204810291
3319369461496,27993.80000000,0.03900000,27993.90000000,13.74400000,1696204810047,1696204810292
3319369461497,27993.80000000,0.03900000,27993.90000000,13.74800000,1696204810047,1696204810292
3319369461526,27993.80000000,0.03900000,27993.90000000,13.75000000,1696204810047,1696204810292
3319369461561,27993.80000000,0.03900000,27993.90000000,13.75400000,1696204810047,1696204810292
3319369461582,27993.80000000,0.86800000,27993.90000000,13.75400000,1696204810048,1696204810292
3319369461752,27993.80000000,0.86800000,27993.90000000,13.93200000,1696204810048,1696204810292
3319369461795,27993.80000000,0.86800000,27993.90000000,13.93600000,1696204810048,1696204810292
3319369461804,27993.80000000,0.86800000,27993.90000000,14.20100000,1696204810048,1696204810292
3319369461808,27993.80000000,0.86800000,27993.90000000,14.20500000,1696204810048,1696204810292
3319369461811,27993.80000000,0.86800000,27993.90000000,14.52500000,1696204810048,1696204810293
3319369461896,27993.80000000,0.85000000,27993.90000000,14.52500000,1696204810049,1696204810294
3319369461969,27993.80000000,2.65000000,27993.90000000,14.52500000,1696204810049,1696204810294
3319369461992,27993.80000000,2.65000000,27993.90000000,15.23900000,1696204810049,1696204810294
3319369461997,27993.80000000,2.65000000,27993.90000000,15.50400000,1696204810049,1696204810294
3319369462038,27993.80000000,2.65000000,27993.90000000,16.73400000,1696204810049,1696204810294
3319369462053,27993.80000000,2.65000000,27993.90000000,16.74400000,1696204810049,1696204810294
3319369462240,27993.80000000,2.65000000,27993.90000000,16.86400000,1696204810050,1696204810294
3319369462315,27993.80000000,2.65000000,27993.90000000,17.97400000,1696204810051,1696204810294
3319369462527,27993.80000000,2.65000000,27993.90000000,17.99400000,1696204810051,1696204810296
3319369462795,27993.80000000,2.65000000,27993.90000000,18.68000000,1696204810052,1696204810296
3319369462884,27993.80000000,2.65000000,27993.90000000,18.74000000,1696204810053,1696204810296
3319369462911,27993.80000000,2.65000000,27993.90000000,18.82100000,1696204810053,1696204810296
3319369462931,27993.80000000,2.65000000,27993.90000000,17.71100000,1696204810053,1696204810296
3319369463152,27993.80000000,2.64800000,27993.90000000,17.71100000,1696204810054,1696204810296
3319369463635,27993.80000000,2.64100000,27993.90000000,17.71100000,1696204810057,1696204810298
3319369463777,27993.80000000,2.63400000,27993.90000000,17.71100000,1696204810057,1696204810298
3319369463820,27993.80000000,2.62700000,27993.90000000,17.71100000,1696204810058,1696204810298
3319369463898,27993.80000000,2.62000000,27993.90000000,17.71100000,1696204810058,1696204810299
3319369463906,27993.80000000,2.61300000,27993.90000000,17.71100000,1696204810058,1696204810299
3319369463952,27993.80000000,2.99700000,27993.90000000,17.71100000,1696204810058,1696204810299
3319369464046,27993.80000000,2.99000000,27993.90000000,17.71100000,1696204810059,1696204810299
3319369464228,27993.80000000,2.98300000,27993.90000000,17.71100000,1696204810060,1696204810301
3319369464287,27993.80000000,2.97600000,27993.90000000,17.71100000,1696204810060,1696204810302
3319369464519,27993.80000000,2.96900000,27993.90000000,17.71100000,1696204810061,1696204810302
3319369464855,27993.80000000,2.96900000,27993.90000000,17.78800000,1696204810062,1696204810304
3319369464867,27993.80000000,2.96900000,27993.90000000,17.86100000,1696204810062,1696204810304
3319369465140,27993.80000000,3.76900000,27993.90000000,17.86100000,1696204810063,1696204810305
3319369465713,27993.80000000,3.38500000,27993.90000000,17.86100000,1696204810066,1696204810306
3319369466805,27992.10000000,0.96700000,27992.20000000,58.90700000,1696204810069,1696204810309
3319369468707,27992.10000000,0.96600000,27992.20000000,58.90700000,1696204810078,1696204810315
3319369468819,27992.10000000,0.96600000,27992.20000000,58.91700000,1696204810078,1696204810315
3319369468857,27992.10000000,0.96600000,27992.20000000,59.56700000,1696204810078,1696204810315
3319369468913,27992.10000000,0.96600000,27992.20000000,59.81700000,1696204810078,1696204810315
3319369469043,27992.10000000,0.96600000,27992.20000000,59.82700000,1696204810079,1696204810316
3319369469237,27992.10000000,0.96600000,27992.20000000,60.07500000,1696204810079,1696204810316
3319369469411,27992.10000000,1.77000000,27992.20000000,60.07500000,1696204810080,1696204810318
3319369469440,27992.10000000,1.77000000,27992.20000000,60.15900000,1696204810080,1696204810318
3319369469470,27992.10000000,2.57000000,27992.20000000,60.15900000,1696204810080,1696204810318
3319369469499,27992.10000000,2.57000000,27992.20000000,60.47900000,1696204810080,1696204810318
3319369469564,27992.10000000,3.18600000,27992.20000000,60.47900000,1696204810080,1696204810318
3319369469594,27992.10000000,3.18600000,27992.20000000,60.52900000,1696204810080,1696204810318
3319369469707,27992.10000000,3.18600000,27992.20000000,60.15600000,1696204810081,1696204810318
3319369469715,27992.10000000,3.18600000,27992.20000000,59.78300000,1696204810081,1696204810318
3319369469936,27992.10000000,3.18600000,27992.20000000,59.85600000,1696204810082,1696204810319
3319369470261,27992.10000000,3.18600000,27992.20000000,59.93300000,1696204810083,1696204810321
3319369470311,27992.10000000,3.57000000,27992.20000000,59.93300000,1696204810083,1696204810321
3319369470500,27992.10000000,3.56900000,27992.20000000,59.93300000,1696204810084,1696204810322
3319369470612,27992.10000000,3.56900000,27992.20000000,59.91500000,1696204810084,1696204810322
3319369471025,27992.10000000,3.56900000,27992.20000000,59.99600000,1696204810087,1696204810324
3319369471173,27992.10000000,3.56900000,27992.20000000,60.19600000,1696204810087,1696204810325
3319369471263,27992.10000000,3.56900000,27992.20000000,52.19300000,1696204810088,1696204810325
3319369471348,27992.10000000,3.56900000,27992.20000000,52.27700000,1696204810088,1696204810326
3319369471377,27992.10000000,3.56900000,27992.20000000,44.27400000,1696204810088,1696204810326
3319369471402,27992.10000000,3.56800000,27992.20000000,44.27400000,1696204810088,1696204810326
3319369471526,27992.10000000,3.56800000,27992.20000000,44.35700000,1696204810089,1696204810327
3319369471886,27992.10000000,3.56800000,27992.20000000,45.07100000,1696204810091,1696204810329
3319369471979,27992.10000000,3.56800000,27992.20000000,45.14800000,1696204810092,1696204810331
3319369471997,27992.10000000,3.56800000,27992.20000000,45.16800000,1696204810092,1696204810331
3319369472021,27992.10000000,3.56800000,27992.20000000,45.36800000,1696204810092,1696204810331
3319369472029,27992.10000000,3.56800000,27992.20000000,37.36500000,1696204810092,1696204810331
3319369472078,27992.10000000,3.57700000,27992.20000000,37.36500000,1696204810093,1696204810331
3319369472117,27992.10000000,3.57700000,27992.20000000,29.36200000,1696204810093,1696204810331
3319369472371,27992.10000000,3.54400000,27992.20000000,29.36200000,1696204810094,1696204810332
3319369472573,27992.10000000,2.92800000,27992.20000000,29.36200000,1696204810095,1696204810332
3319369472740,27992.10000000,2.92800000,27992.20000000,29.43500000,1696204810096,1696204810332
3319369472774,27992.10000000,2.92800000,27992.20000000,30.23500000,1696204810096,1696204810333
3319369472944,27992.10000000,2.92800000,27992.20000000,30.25500000,1696204810097,1696204810333
3319369473313,27992.10000000,3.01500000,27992.20000000,30.25500000,1696204810100,1696204810334
3319369473433,27992.10000000,3.33500000,27992.20000000,30.25500000,1696204810101,1696204810334
3319369473532,27992.10000000,3.42200000,27992.20000000,30.25500000,1696204810102,1696204810335
3319369473631,27992.10000000,3.42200000,27992.20000000,29.45500000,1696204810102,1696204810335
3319369474036,27992.10000000,3.42200000,27992.20000000,21.45200000,1696204810105,1696204810337
3319369474658,27992.10000000,3.10200000,27992.20000000,21.45200000,1696204810108,1696204810342
3319369474788,27992.10000000,3.10200000,27992.20000000,21.41700000,1696204810109,1696204810345
3319369474852,27992.10000000,3.10200000,27992.20000000,21.47700000,1696204810109,1696204810345
3319369474877,27992.10000000,3.10200000,27992.20000000,22.27700000,1696204810109,1696204810345
3319369474907,27992.10000000,4.53000000,27992.20000000,22.27700000,1696204810109,1696204810345
3319369475446,27992.10000000,4.53000000,27992.20000000,22.20400000,1696204810115,1696204810347
3319369475483,27992.10000000,4.60700000,27992.20000000,22.20400000,1696204810115,1696204810347
3319369475511,27992.10000000,4.60700000,27992.20000000,22.12700000,1696204810115,1696204810347
3319369475537,27992.10000000,4.60700000,27992.20000000,22.05400000,1696204810116,1696204810347
3319369475593,27992.10000000,4.59800000,27992.20000000,22.05400000,1696204810116,1696204810347
3319369475603,27992.10000000,4.59800000,27992.20000000,21.97300000,1696204810116,1696204810347
3319369475605,27992.10000000,4.59800000,27992.20000000,21.88900000,1696204810116,1696204810347
3319369475606,27992.10000000,4.67600000,27992.20000000,21.88900000,1696204810116,1696204810347
3319369475610,27992.10000000,4.76100000,27992.20000000,21.88900000,1696204810116,1696204810347
3319369475618,27992.10000000,4.84400000,27992.20000000,21.88900000,1696204810116,1696204810347
3319369475624,27992.10000000,4.84400000,27992.20000000,21.80500000,1696204810116,1696204810347
3319369475723,27992.10000000,4.84400000,27992.20000000,21.72800000,1696204810116,1696204810347
3319369475735,27992.10000000,4.84400000,27992.20000000,21.64500000,1696204810116,1696204810348
3319369475953,27992.10000000,4.60500000,27992.20000000,21.64500000,1696204810118,1696204810348
3319369476075,27992.10000000,4.60500000,27992.20000000,21.59500000,1696204810118,1696204810348
3319369476613,27992.10000000,4.67800000,27992.20000000,21.59500000,1696204810121,1696204810349
3319369476679,27992.10000000,4.67800000,27992.20000000,21.60300000,1696204810121,1696204810349
3319369476742,27992.10000000,4.67800000,27992.20000000,21.61100000,1696204810122,1696204810349
3319369477002,27992.10000000,4.67800000,27992.20000000,13.60800000,1696204810123,1696204810350
3319369477016,27992.10000000,4.67800000,27992.20000000,13.60900000,1696204810123,1696204810350
3319369477025,27992.10000000,3.25000000,27992.20000000,13.60900000,1696204810123,1696204810350
3319369477095,27992.10000000,3.25000000,27992.20000000,13.61000000,1696204810124,1696204810350
3319369477328,27992.10000000,3.25000000,27992.20000000,13.60000000,1696204810126,1696204810351
3319369477826,27992.10000000,3.33600000,27992.20000000,13.60000000,1696204810129,1696204810351
3319369477991,27992.10000000,3.34500000,27992.20000000,13.60000000,1696204810130,1696204810352
3319369478076,27992.10000000,3.34500000,27992.20000000,13.50000000,1696204810130,1696204810352
3319369479141,27992.10000000,3.34500000,27992.20000000,13.30000000,1696204810137,1696204810357
3319369479145,27992.10000000,3.42900000,27992.20000000,13.30000000,1696204810137,1696204810357
3319369479184,27992.10000000,3.42900000,27992.20000000,13.10000000,1696204810137,1696204810357
3319369479319,27992.10000000,3.04500000,27992.20000000,13.10000000,1696204810138,1696204810357
3319369479356,27992.10000000,3.11800000,27992.20000000,13.10000000,1696204810138,1696204810357
3319369479359,27992.10000000,4.11800000,27992.20000000,13.10000000,1696204810138,1696204810357
3319369479381,27992.10000000,4.20200000,27992.20000000,13.10000000,1696204810138,1696204810357
3319369479405,27992.10000000,4.27900000,27992.20000000,13.10000000,1696204810138,1696204810357
3319369479412,27992.10000000,4.36000000,27992.20000000,13.10000000,1696204810138,1696204810357
3319369479414,27992.10000000,3.56000000,27992.20000000,13.10000000,1696204810138,1696204810357
3319369479634,27992.10000000,3.56000000,27992.20000000,12.99800000,1696204810140,1696204810358
3319369480453,27992.10000000,4.36000000,27992.20000000,12.99800000,1696204810145,1696204810359
3319369480849,27992.10000000,4.72000000,27992.20000000,12.99800000,1696204810148,1696204810361
3319369481583,27992.10000000,3.92000000,27992.20000000,12.99800000,1696204810152,1696204810364
3319369482140,27992.10000000,3.83300000,27992.20000000,12.99800000,1696204810155,1696204810366
3319369484225,27992.10000000,3.74600000,27992.20000000,12.99800000,1696204810167,1696204810373
3319369484263,27992.10000000,3.74600000,27992.20000000,13.08300000,1696204810167,1696204810373
3319369484456,27992.10000000,3.38600000,27992.20000000,13.08300000,1696204810168,1696204810374
3319369484665,27992.10000000,3.38600000,27992.20000000,13.08200000,1696204810170,1696204810374
3319369484987,27992.10000000,3.45900000,27992.20000000,13.08200000,1696204810171,1696204810375
3319369486034,27992.10000000,3.45900000,27992.20000000,13.02200000,1696204810175,1696204810380
3319369486044,27992.10000000,3.37500000,27992.20000000,13.02200000,1696204810175,1696204810380
3319369486125,27992.10000000,3.28900000,27992.20000000,13.02200000,1696204810175,1696204810380
3319369486130,27992.10000000,3.20500000,27992.20000000,13.02200000,1696204810175,1696204810380
3319369486238,27992.10000000,3.12800000,27992.20000000,13.02200000,1696204810176,1696204810382
3319369486262,27992.10000000,3.04500000,27992.20000000,13.02200000,1696204810176,1696204810382
3319369486263,27992.10000000,2.96700000,27992.20000000,13.02200000,1696204810176,1696204810382
3319369486319,27992.10000000,2.89000000,27992.20000000,13.02200000,1696204810176,1696204810382
3319369486331,27992.10000000,2.81700000,27992.20000000,13.02200000,1696204810176,1696204810382
3319369486456,27992.10000000,2.73600000,27992.20000000,13.02200000,1696204810177,1696204810383
3319369486457,27992.10000000,2.66300000,27992.20000000,13.02200000,1696204810177,1696204810383
3319369486514,27992.10000000,2.57800000,27992.20000000,13.02200000,1696204810177,1696204810383
3319369486953,27992.10000000,2.50500000,27992.20000000,13.02200000,1696204810179,1696204810385
3319369487162,27992.10000000,2.50500000,27992.20000000,13.02900000,1696204810180,1696204810385
3319369487206,27992.10000000,2.50500000,27992.20000000,13.03600000,1696204810180,1696204810385
3319369487438,27992.10000000,2.50500000,27992.20000000,13.04300000,1696204810181,1696204810385
3319369487757,27992.10000000,2.50500000,27992.20000000,13.05000000,1696204810182,1696204810386
3319369488346,27992.10000000,2.50500000,27992.20000000,13.05700000,1696204810187,1696204810388
3319369488525,27992.10000000,2.58000000,27992.20000000,13.05700000,1696204810188,1696204810389
3319369488712,27992.10000000,2.58000000,27992.20000000,13.11700000,1696204810189,1696204810389
3319369489188,27992.10000000,1.92400000,27992.20000000,13.11700000,1696204810191,1696204810390
3319369489344,27992.10000000,1.92300000,27992.20000000,13.11700000,1696204810191,1696204810392
3319369489884,27992.10000000,1.92300000,27992.20000000,13.11000000,1696204810194,1696204810395
3319369489988,27992.10000000,1.84800000,27992.20000000,13.11000000,1696204810194,1696204810395
3319369490805,27992.10000000,1.84800000,27992.20000000,14.03500000,1696204810201,1696204810397
3319369491584,27992.10000000,1.84800000,27992.20000000,14.03700000,1696204810206,1696204810403
3319369492228,27992.10000000,1.84800000,27992.20000000,14.21300000,1696204810211,1696204810404
3319369492729,27992.10000000,0.84800000,27992.20000000,14.21300000,1696204810214,1696204810405
3319369493110,27992.10000000,0.84800000,27992.20000000,14.22300000,1696204810217,1696204810406
3319369493163,27992.10000000,0.84800000,27992.20000000,14.27300000,1696204810217,1696204810406
3319369493590,27992.10000000,0.46400000,27992.20000000,14.29400000,1696204810219,1696204810407
3319369493717,27992.10000000,0.46400000,27992.20000000,14.32300000,1696204810220,1696204810407
3319369494030,27991.90000000,2.85700000,27992.00000000,6.45600000,1696204810221,1696204810408
3319369494054,27991.90000000,2.85700000,27992.00000000,6.48500000,1696204810222,1696204810408
3319369494264,27991.90000000,0.38200000,27992.00000000,7.95100000,1696204810223,1696204810408
3319369494268,27991.90000000,0.38200000,27992.00000000,10.17400000,1696204810223,1696204810408
3319369494762,27991.80000000,0.00100000,27992.00000000,10.17400000,1696204810226,1696204810412
3319369495295,27991.30000000,0.18300000,27991.40000000,36.11100000,1696204810227,1696204810413
3319369495297,27991.30000000,0.18300000,27991.40000000,28.17100000,1696204810227,1696204810414
3319369495327,27991.30000000,0.18300000,27991.40000000,20.23100000,1696204810227,1696204810414
3319369495341,27991.30000000,0.18300000,27991.40000000,12.29100000,1696204810227,1696204810414
3319369495481,27991.30000000,0.18300000,27991.40000000,4.35100000,1696204810228,1696204810414
3319369495672,27991.30000000,0.18300000,27991.40000000,4.36900000,1696204810229,1696204810414
3319369495750,27991.30000000,0.18300000,27991.40000000,4.38700000,1696204810229,1696204810414
3319369495871,27991.30000000,0.18300000,27991.40000000,4.39400000,1696204810229,1696204810416
3319369495968,27991.30000000,0.18300000,27991.40000000,4.40100000,1696204810230,1696204810418
3319369496274,27991.00000000,0.00800000,27991.10000000,3.41000000,1696204810230,1696204810418
3319369496525,27991.00000000,0.00800000,27991.10000000,3.41700000,1696204810231,1696204810419
3319369496561,27991.00000000,0.00800000,27991.10000000,3.42400000,1696204810231,1696204810419
3319369496888,27991.00000000,0.00500000,27991.10000000,3.42400000,1696204810233,1696204810419
3319369496896,27991.00000000,0.00500000,27991.10000000,3.70000000,1696204810233,1696204810419
3319369496922,27991.00000000,0.00500000,27991.10000000,4.10800000,1696204810233,1696204810419
3319369496975,27991.00000000,0.00500000,27991.10000000,4.13700000,1696204810233,1696204810419
3319369497269,27991.00000000,0.00500000,27991.10000000,4.14400000,1696204810234,1696204810420
3319369499427,27990.70000000,0.20400000,27990.80000000,19.60800000,1696204810242,1696204810427
3319369499601,27990.70000000,0.20200000,27990.80000000,19.60800000,1696204810243,1696204810429
3319369499822,27990.70000000,0.13000000,27990.80000000,19.60800000,1696204810244,1696204810431
3319369500200,27990.70000000,0.13000000,27990.80000000,19.62600000,1696204810246,1696204810432
3319369500356,27990.70000000,0.13000000,27990.80000000,19.60900000,1696204810246,1696204810432
3319369500682,27990.70000000,0.13000000,27990.80000000,20.18200000,1696204810248,1696204810433
3319369500888,27990.70000000,0.13000000,27990.80000000,20.43200000,1696204810248,1696204810433
3319369501506,27990.70000000,0.13000000,27990.80000000,20.43900000,1696204810251,1696204810436
3319369501729,27990.70000000,0.13000000,27990.80000000,20.44600000,1696204810252,1696204810437
3319369502545,27990.70000000,0.13000000,27990.80000000,20.46600000,1696204810255,1696204810439
3319369503468,27990.70000000,0.13000000,27990.80000000,21.03900000,1696204810259,1696204810443
3319369503929,27990.70000000,0.13000000,27990.80000000,20.78100000,1696204810261,1696204810445
3319369503930,27990.70000000,0.13000000,27990.80000000,20.52300000,1696204810261,1696204810445
3319369503963,27990.70000000,0.13000000,27990.80000000,20.55200000,1696204810261,1696204810445
3319369504243,27990.70000000,0.13000000,27990.80000000,23.21700000,1696204810262,1696204810447
3319369504308,27990.70000000,0.13000000,27990.80000000,23.22700000,1696204810262,1696204810447
3319369504320,27990.70000000,0.13000000,27990.80000000,23.28700000,1696204810262,1696204810447
3319369504706,27990.70000000,0.13000000,27990.80000000,23.93700000,1696204810264,1696204810447
3319369505181,27990.70000000,0.05900000,27990.80000000,23.98000000,1696204810266,1696204810448
3319369506039,27990.70000000,0.05900000,27990.80000000,24.15600000,1696204810269,1696204810451
3319369506316,27990.70000000,0.05900000,27990.80000000,24.16600000,1696204810270,1696204810451
3319369506320,27990.70000000,0.05900000,27990.80000000,24.53600000,1696204810270,1696204810451
3319369507026,27990.70000000,0.05900000,27990.80000000,24.57500000,1696204810272,1696204810454
3319369507294,27990.70000000,0.05900000,27990.80000000,24.95900000,1696204810274,1696204810455
3319369507336,27990.70000000,0.05900000,27990.80000000,24.98800000,1696204810274,1696204810455
3319369507762,27990.70000000,0.05900000,27990.80000000,25.83800000,1696204810275,1696204810459
3319369507814,27990.70000000,0.05900000,27990.80000000,25.26500000,1696204810276,1696204810459
3319369508531,27990.70000000,0.05900000,27990.80000000,17.32500000,1696204810278,1696204810461
3319369508663,27990.70000000,0.05900000,27990.80000000,17.31900000,1696204810279,1696204810462
3319369509482,27990.70000000,0.05900000,27990.80000000,17.51900000,1696204810283,1696204810466
3319369510201,27989.40000000,1.20300000,27989.50000000,34.68700000,1696204810284,1696204810468
3319369511147,27989.40000000,0.62400000,27989.50000000,60.44000000,1696204810288,1696204810471
3319369512219,27989.40000000,0.62400000,27989.50000000,60.33300000,1696204810293,1696204810475
3319369512225,27989.40000000,0.62400000,27989.50000000,52.39300000,1696204810293,1696204810475
3319369512361,27989.40000000,0.62400000,27989.50000000,44.45300000,1696204810293,1696204810475
3319369512400,27989.40000000,0.62400000,27989.50000000,36.51300000,1696204810293,1696204810475
3319369512852,27989.40000000,0.62400000,27989.50000000,28.57300000,1696204810295,1696204810476
3319369513047,27989.40000000,0.62400000,27989.50000000,28.59100000,1696204810296,1696204810479
3319369513539,27989.40000000,0.62400000,27989.50000000,10.72000000,1696204810298,1696204810481
3319369513541,27989.40000000,0.62400000,27989.50000000,10.73800000,1696204810298,1696204810481
3319369513560,27989.40000000,0.62400000,27989.50000000,10.74500000,1696204810298,1696204810481
3319369513581,27989.40000000,0.62400000,27989.50000000,10.75200000,1696204810298,1696204810481
3319369513724,27989.40000000,0.62400000,27989.50000000,10.75900000,1696204810298,1696204810481
3319369514087,27989.40000000,0.62400000,27989.50000000,10.78800000,1696204810300,1696204810481
